id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
31656,SOM-2012-3-1578-68,2012,TRUE,Clear,3,1578,604,Al-Shabaab - Civilians,1578,1071,Al-Shabaab - Civilians,1578,717,Al-Shabaab,9999,1,Civilians,-1,"AFP 2012-06-29 ""Aid worker kidnapped, driver killed in Kenya's Dadaab camp""; Xinhua 2012-06-29 ""Roundup: Kenyan soldiers pursue Al-Shabaab after abduction of 4 aid workers",,,,"police, Kenya's Red Cross, eye witnesses",3,Garissa district,Dadaab's Ifo 2 camp,North-Eastern province,Garissa district,-0.45,39.64,POINT (39.640000 -0.450000),129320,Kenya,501,Africa,1,1,6/2/2012 0:00,6/2/2012 0:00,0,0,0,0,0,1,0
31657,SOM-2012-3-1578-69,2012,TRUE,Clear,3,1578,604,Al-Shabaab - Civilians,1578,1071,Al-Shabaab - Civilians,1578,717,Al-Shabaab,9999,1,Civilians,-1,"Shabeelle Media Network website 2012-07-30 through BBC ""One killed in Somalia, Kenya border attack",,,,eyewitnesses,1,Mandera town,Mandera town,North-Eastern province,Mandera district,3.936804,41.858383,POINT (41.858383 3.936804),135084,Kenya,501,Africa,1,1,7/29/2012 0:00,7/29/2012 0:00,0,0,0,0,0,1,0
31658,SOM-2012-3-1578-53,2012,TRUE,Clear,3,1578,604,Al-Shabaab - Civilians,1578,1071,Al-Shabaab - Civilians,1578,717,Al-Shabaab,9999,1,Civilians,-1,"All Africa 8 December 2012 ""Death Toll in Eastleigh Grenade Attack Rises to Five",,,,,1,Nairobi city,Nairobi city (Eastleigh),Nairobi province,Nairobi district,-1.283333,36.816667,POINT (36.816667 -1.283333),127874,Kenya,501,Africa,1,1,12/5/2012 0:00,12/5/2012 0:00,0,0,0,0,0,1,0
31659,SOM-2012-3-1578-17,2012,TRUE,Clear,3,1578,604,Al-Shabaab - Civilians,1578,1071,Al-Shabaab - Civilians,1578,717,Al-Shabaab,9999,1,Civilians,-1,"All Africa 2 April 2012 ""We Did It, Say Al Shabaab""  // All Africa 3 April 2012 ""'Several' Suspects Detained Over Mombasa Blasts",,,,,1,Mombasa town,Mombasa town,Coast province,Mombasa district,-4.05,39.666667,POINT (39.666667 -4.050000),123560,Kenya,501,Africa,1,1,3/31/2012 0:00,3/31/2012 0:00,0,0,0,0,0,2,0
31660,SOM-2012-3-1578-70,2012,TRUE,Clear,3,1578,604,Al-Shabaab - Civilians,1578,1071,Al-Shabaab - Civilians,1578,717,Al-Shabaab,9999,1,Civilians,-1,"Xinhua 2012-10 16 ""Suspected Al-Shabaab militants shot deadSafaricom engineer",,,,"police, witness",3,Garissa district,"Kulan area, about 50 km from Liboi town near the border with Somalia",North-Eastern province,Garissa district,-0.45,39.64,POINT (39.640000 -0.450000),129320,Kenya,501,Africa,1,1,10/16/2012 0:00,10/16/2012 0:00,0,0,0,0,0,1,0
31661,SOM-2012-3-1578-47,2012,TRUE,Clear,3,1578,604,Al-Shabaab - Civilians,1578,1071,Al-Shabaab - Civilians,1578,717,Al-Shabaab,9999,1,Civilians,-1,"Reuters 4 November 2012 ""UPDATE 2-Blast in Kenya's Garissa kills one -official",,,,,1,Garissa town,Garissa town,North-Eastern province,Garissa district,-0.453548,39.640108,POINT (39.640108 -0.453548),129320,Kenya,501,Africa,1,1,11/4/2012 0:00,11/4/2012 0:00,0,0,0,0,0,1,0
31662,SOM-2012-3-1578-65,2012,TRUE,Clear,3,1578,604,Al-Shabaab - Civilians,1578,1071,Al-Shabaab - Civilians,1578,717,Al-Shabaab,9999,1,Civilians,-1,"AFP 2012-04-29 ""Grenade attack in Nairobi church kills one""; The People 2012-05-01 through BBC ""Kenyan minister blames Al-Shabab on church grenade attack""; AFP 2012-05-01 ""Kenya church grenade blast toll rises to two: medic""; AP 2012-05-04 ""Hundreds of Kenyan youth trained by Somali militants pose threat to nation, official says",,,,"police, witnesses, Internal Security Minister",1,Nairobi city,Nairobi (God House of Miracle Church in Nairobi's Ngara neighbourhood),Nairobi province,Nairobi district,-1.283333,36.816667,POINT (36.816667 -1.283333),127874,Kenya,501,Africa,1,1,4/29/2012 0:00,4/29/2012 0:00,0,0,0,0,0,2,0
31663,SOM-2012-3-1578-8,2012,TRUE,Clear,3,1578,604,Al-Shabaab - Civilians,1578,1071,Al-Shabaab - Civilians,1578,717,Al-Shabaab,9999,1,Civilians,-1,"BBC Monitoring Africa 5 Feb 2012 ""Suspected Somali Islamists said kill two refugees in northeastern Kenya",,,,"SomaliaReport.com, in English 5 Feb 12",1,Garissa town,Garissa town,North-Eastern province,Garissa district,-0.453548,39.640108,POINT (39.640108 -0.453548),129320,Kenya,501,Africa,1,1,2/3/2012 0:00,2/3/2012 0:00,0,0,0,0,0,3,0
31664,SOM-2012-3-1578-28,2012,TRUE,Clear,3,1578,604,Al-Shabaab - Civilians,1578,1071,Al-Shabaab - Civilians,1578,717,Al-Shabaab,9999,1,Civilians,-1,"Reuters 24 June 2012 ""At least one killed in blast in Kenyan port city of Mombasa""  // All Africa 25 June 2012 ""Death Toll in Mombasa Grenade Attack Hits Three",,,,,1,Mombasa town,Mombasa town,Coast province,Mombasa district,-4.05,39.666667,POINT (39.666667 -4.050000),123560,Kenya,501,Africa,1,1,6/24/2012 0:00,6/24/2012 0:00,0,0,0,0,0,3,0
31665,SOM-2012-3-1578-55,2012,TRUE,Clear,3,1578,604,Al-Shabaab - Civilians,1578,1071,Al-Shabaab - Civilians,1578,717,Al-Shabaab,9999,1,Civilians,-1,"Xinhua 20 December 2012 ""1st LD Writethru: Three people shot dead in N. Kenya",,,,,1,Garissa town,Garissa town,North-Eastern province,Garissa district,-0.453548,39.640108,POINT (39.640108 -0.453548),129320,Kenya,501,Africa,1,1,12/20/2012 0:00,12/20/2012 0:00,0,0,0,0,0,3,0
31833,SOM-2012-1-770-420,2012,TRUE,Clear,1,1-141,337,Somalia:Government,770,750,Government of Somalia - Al-Shabaab,520,95,Government of Somalia,1578,717,Al-Shabaab,-1,"Daily Nation 2012-07-17 through BBC ""Gunmen kill two police officers in northeastern Kenya""; Daily Nation 2012-07-18 through BBC ""Kenyan police arrest ""Al-Shabab"" suspects over attack",,,,police,3,Garissa district,"Liboi, Lagdera Division [northeastern Kenya]",North-Eastern province,Garissa district,-0.45,39.64,POINT (39.640000 -0.450000),129320,Kenya,501,Africa,1,1,7/17/2012 0:00,7/17/2012 0:00,0,0,0,0,0,2,0
31834,SOM-2012-1-770-422,2012,TRUE,Clear,1,1-141,337,Somalia:Government,770,750,Government of Somalia - Al-Shabaab,520,95,Government of Somalia,1578,717,Al-Shabaab,-1,"Xinhua 2012-09-30 ""Two policemen killed in northern Kenya""; Reuters 2012-09-30 ""UPDATE 4-Two Kenyan police shot dead near Somalia border",,,,police,1,Garissa town,Garissa,North-Eastern province,Garissa district,-0.453548,39.640108,POINT (39.640108 -0.453548),129320,Kenya,501,Africa,1,1,9/30/2012 0:00,9/30/2012 0:00,0,0,0,0,0,2,0
31835,SOM-2012-1-770-424,2012,TRUE,Clear,1,1-141,337,Somalia:Government,770,750,Government of Somalia - Al-Shabaab,520,95,Government of Somalia,1578,717,Al-Shabaab,-1,"Reuters 2012-10-28 ""Two militant suspects killed in police raid on Kenyan coast",,,,police,1,Mombasa town,Mombasa,Coast province,Mombasa district,-4.05,39.666667,POINT (39.666667 -4.050000),123560,Kenya,501,Africa,1,1,10/28/2012 0:00,10/28/2012 0:00,0,0,0,0,0,2,0
31836,SOM-2012-1-770-421,2012,TRUE,Clear,1,1-141,337,Somalia:Government,770,750,Government of Somalia - Al-Shabaab,520,95,Government of Somalia,1578,717,Al-Shabaab,-1,"Xinhua 2012-08-15 ""3 Al-Shabaab suspects killed in Kenya's coastal region",,,,police,3,Lamu DIstrict,Boni forest in the Lamu archipelago,Coast province,Lamu DIstrict,-1.74,41.48,POINT (41.480000 -1.740000),127163,Kenya,501,Africa,1,1,8/14/2012 0:00,8/14/2012 0:00,0,0,0,0,0,3,0
32781,ETH-2009-2-117-1,2009,TRUE,Clear,2,2-117,4672,Dassanetch - Turkana,117,5282,Dassanetch - Turkana,1574,713,Dassanetch,1554,693,Turkana,-1,"CONFLICT EARLY WARNING ALERT TURKANA NORTH DISTRICT TURKANA-DASANESH CORRIDOR MARCH 2009, at <http://www.cewarn.org/reports/Alerts/ken/Turkana-Dassenech%20Corridor.pdf>",,,,,2,Todonyang police post,"Todonyang sub-location (around), Turkana district, Rift Valley Province",Rift Valley province,Turkana district,4.53333,35.93333,POINT (35.933330 4.533330),136512,Kenya,501,Africa,1,1,2/23/2009 0:00,2/23/2009 0:00,0,1,0,0,1,1,1
32785,ETH-2008-2-404-2,2008,FALSE,Clear,2,2-404,4924,Borana - Gabra,404,5534,Borana - Gabra,1445,591,Borana,1463,609,Gabra,-1,CEWARN Country Updates: September - December 2008. For the Ethiopian Side of the Somali Cluster,,,,,5,Tomtomo,Tomtomo,Eastern province,,3.32131,37.07069,POINT (37.070690 3.321310),134355,Kenya,501,Africa,1,4,10/1/2008 0:00,10/31/2008 0:00,1,0,0,0,1,1,1
32786,ETH-2008-2-117-4,2008,FALSE,Clear,2,2-117,4672,Dassanetch - Turkana,117,5282,Dassanetch - Turkana,1574,713,Dassanetch,1554,693,Turkana,-1,"CONFLICT EARLY WARNING ALERT TURKANA NORTH DISTRICT TURKANA-DASANESH CORRIDOR MARCH 2009, at <http://www.cewarn.org/reports/Alerts/ken/Turkana-Dassenech%20Corridor.pdf>",,,,,3,Turkana district,"Turkana district, Rift Valley Province",Rift Valley province,Turkana district,3,35.5,POINT (35.500000 3.000000),134352,Kenya,501,Africa,1,1,12/23/2008 0:00,12/23/2008 0:00,0,4,0,0,4,4,4
33833,UGA-2008-2-95-3,2008,TRUE,Clear,2,Feb-95,4651,Jie - Turkana,95,5261,Jie - Turkana,1489,633,Jie,1554,693,Turkana,-1,"Riam Riam Peace Network, ""CONFLICT EARLY WARNING ALERT TURKANA DISTRICT"", in Lotta's ETH folder",,,,,1,Oropoi location,"Oropoi location (Namorkirionok sub location, Oropoi division)",Rift Valley province,Turkana district,3.783638,34.231822,POINT (34.231822 3.783638),135069,Kenya,501,Africa,1,1,2/10/2008 0:00,2/10/2008 0:00,1,0,0,0,1,1,1
33987,ETH-2000-2-220-11,2000,TRUE,Clear,2,2-220,4761,Ajuran - Garre,220,5371,Ajuran - Garre,1793,924,Ajuran,1963,1079,Garre,-1,"Schlee, Gnter (2009) Changing Alliances among the Boran, Garre, Gabra in Northern Kenya and Southern Ethiopia. In Schlee, Gnter and Elizabeth E. Watson, eds, Changing Identifications and Alliances in North-East Africa. New York and Oxford: Berghah Books, 208f",,,,,3,Wajir district,"Qofoole, Wajir district, North Eastern Province",North Eastern province,Wajir district,1.75,40.25,POINT (40.250000 1.750000),132201,Kenya,501,Africa,1,1,3/27/2000 0:00,3/27/2000 0:00,0,4,0,0,4,4,4
33988,ETH-2000-2-220-12,2000,TRUE,Clear,2,2-220,4761,Ajuran - Garre,220,5371,Ajuran - Garre,1793,924,Ajuran,1963,1079,Garre,-1,"Schlee, Gnter (2009) Changing Alliances among the Boran, Garre, Gabra in Northern Kenya and Southern Ethiopia. In Schlee, Gnter and Elizabeth E. Watson, eds, Changing Identifications and Alliances in North-East Africa. New York and Oxford: Berghah Books, 208f",,,,,1,Nana,"Nana, Moyale district, Eastern Province",Eastern province,Moyale district,3.483333,39.216666,POINT (39.216666 3.483333),134359,Kenya,501,Africa,1,3,3/28/2000 0:00,4/3/2000 0:00,0,2,0,0,2,2,2
33989,ETH-2000-2-220-5,2000,TRUE,Clear,2,2-220,4761,Ajuran - Garre,220,5371,Ajuran - Garre,1793,924,Ajuran,1963,1079,Garre,-1,"HoAB6/2000, 17",,,,"Mohamed Abokar, an area resident",1,Ajawa border post,"Ajawa, Eastern Province, Moyale district",Eastern province,Moyale district,3.5333,39.6333,POINT (39.633300 3.533300),135080,Kenya,501,Africa,1,1,11/1/2000 0:00,11/1/2000 0:00,0,8,0,0,8,8,8
33993,ETH-2000-2-220-8,2000,TRUE,Clear,2,2-220,4761,Ajuran - Garre,220,5371,Ajuran - Garre,1793,924,Ajuran,1963,1079,Garre,-1,"Schlee, Gnter (2009) Changing Alliances among the Boran, Garre, Gabra in Northern Kenya and Southern Ethiopia. In Schlee, Gnter and Elizabeth E. Watson, eds, Changing Identifications and Alliances in North-East Africa. New York and Oxford: Berghah Books, 208f",,,,,1,Gurar trading center,"Gurar trading center, Wajir district, North Easernt Province",North Eastern province,Wajir district,3.370975,39.576608,POINT (39.576608 3.370975),134360,Kenya,501,Africa,1,1,3/16/2000 0:00,3/16/2000 0:00,0,1,0,0,1,1,1
33997,ETH-2000-2-220-3,2000,TRUE,Clear,2,2-220,4761,Ajuran - Garre,220,5371,Ajuran - Garre,1793,924,Ajuran,1963,1079,Garre,-1,X 2000-07-21,,,,East African Standard newspaper; district official,3,Wajir district,"Wajir district, North Eastern Province",North Eastern province,Wajir district,1.75,40.25,POINT (40.250000 1.750000),132201,Kenya,501,Africa,2,2,7/19/2000 0:00,7/20/2000 0:00,5,12,0,0,17,17,17
33998,ETH-2000-2-220-10,2000,TRUE,Clear,2,2-220,4761,Ajuran - Garre,220,5371,Ajuran - Garre,1793,924,Ajuran,1963,1079,Garre,-1,"Schlee, Gnter (2009) Changing Alliances among the Boran, Garre, Gabra in Northern Kenya and Southern Ethiopia. In Schlee, Gnter and Elizabeth E. Watson, eds, Changing Identifications and Alliances in North-East Africa. New York and Oxford: Berghah Books, 208f",,,,,2,Gurar trading center,"Gurar trading center (near), Wajir District, North Eastern Province",North Eastern province,Wajir district,3.370975,39.576608,POINT (39.576608 3.370975),134360,Kenya,501,Africa,1,1,3/22/2000 0:00,3/22/2000 0:00,1,0,0,0,1,1,1
34002,ETH-2000-2-220-6,2000,TRUE,Clear,2,2-220,4761,Ajuran - Garre,220,5371,Ajuran - Garre,1793,924,Ajuran,1963,1079,Garre,-1,IRIN 7/12-00,,,,Local officials,1,Gurar trading center,"Gurar trading center, Wajir district, North Easernt Province",North Eastern province,Wajir district,3.370975,39.576608,POINT (39.576608 3.370975),134360,Kenya,501,Africa,1,1,11/30/2000 0:00,11/30/2000 0:00,0,0,0,12,12,12,12
34003,ETH-2000-2-220-2,2000,TRUE,Clear,2,2-220,4761,Ajuran - Garre,220,5371,Ajuran - Garre,1793,924,Ajuran,1963,1079,Garre,-1,HoAB 3/2000,,,,,4,North Eastern province,"Mandera district, North Eastern Province, Wajir district, North Eastern Province (on the border of)",North Eastern province,,1,40.25,POINT (40.250000 1.000000),131481,Kenya,501,Africa,2,4,6/7/2000 0:00,6/21/2000 0:00,0,0,0,6,6,6,6
34004,ETH-2000-2-220-4,2000,TRUE,Clear,2,2-220,4761,Ajuran - Garre,220,5371,Ajuran - Garre,1793,924,Ajuran,1963,1079,Garre,-1,X 2000-07-21,,,,,3,Wajir district,"Wajir district, North Eastern Province",North Eastern province,Wajir district,1.75,40.25,POINT (40.250000 1.750000),132201,Kenya,501,Africa,2,5,6/20/2000 0:00,7/20/2000 0:00,0,0,0,27,27,27,27
34088,ETH-1998-2-195-1,1998,TRUE,Clear,2,2-195,4741,Borana - Degodia,195,5351,Borana - Degodia,1445,591,Borana,1787,918,Degodia,-1,"BBC 240898, ARB November 1998",,,,,2,Arba Jahan Trading Centre,"Arba Jahan Trading Centre, Wajir district, North Eastern Province",North Eastern province,Wajir district,2.06667,38.98333,POINT (38.983330 2.066670),132918,Kenya,501,Africa,2,2,8/22/1998 0:00,8/23/1998 0:00,0,9,0,0,9,9,9
34091,ETH-1998-2-195-3,1998,TRUE,Clear,2,2-195,4741,Borana - Degodia,195,5351,Borana - Degodia,1445,591,Borana,1787,918,Degodia,-1,BBC 240898,,,,,1,Wajir Bor,"Wajir Bor, Wajir district, North Eastern Province",North Eastern province,Wajir district,1.74702,40.53377,POINT (40.533770 1.747020),132202,Kenya,501,Africa,1,1,8/23/1998 0:00,8/23/1998 0:00,0,0,0,3,3,3,3
34092,ETH-1998-2-195-2,1998,TRUE,Clear,2,2-195,4741,Borana - Degodia,195,5351,Borana - Degodia,1445,591,Borana,1787,918,Degodia,-1,"Terlinden, Ulf, ""Ethiopia: An inventory of 28 conficts"", 65 DO NOT CIRCULATE REPORT!, Xinhua 29/10-98, Reuters 31/10-98, Reuters 12/11-98, All Africa 16/11-98, HoAB 6/98; 9, ARB Nov 1998, Schlee (2007), Brothers of the Boran Once Again, Journal of Eastern African Studies, Vol 1, No 3",,,,"media report, officials and witnesses, OLF",3,Wajir district,"Wajir district, North Eastern Province",North Eastern province,Wajir district,1.75,40.25,POINT (40.250000 1.750000),132201,Kenya,501,Africa,2,2,10/24/1998 0:00,10/26/1998 0:00,0,147,0,0,147,284,147
34100,ETH-2008-2-404-7,2008,FALSE,Clear,2,2-404,4924,Borana - Gabra,404,5534,Borana - Gabra,1445,591,Borana,1463,609,Gabra,-1,"CEWARN country updates Kenya, Kenyan side of Somali cluster, may-aug 2008",,,,,1,Marsabit,Marsabit,Eastern province,Marsabit district,2.32839,37.98986,POINT (37.989860 2.328390),132916,Kenya,501,Africa,2,5,7/1/2008 0:00,8/31/2008 0:00,0,1,0,0,1,1,1
34197,ETH-2008-2-430-1,2008,FALSE,Clear,2,2-430,4949,Dassanetch - Gabra,430,5559,Dassanetch - Gabra,1574,713,Dassanetch,1463,609,Gabra,-1,"CEWARN country updates Kenya, Kenyan side of Somali cluster, jan-april 2008",,,,,2,Darade sublocation of North Horr location,Darade sublocation of North Horr location,Eastern province,Marsabit district,3.32131,37.07069,POINT (37.070690 3.321310),134355,Kenya,501,Africa,1,1,3/11/2008 0:00,3/11/2008 0:00,0,3,0,0,3,3,3
34202,ETH-1997-2-430-1,1997,TRUE,Clear,2,2-430,4949,Dassanetch - Gabra,430,5559,Dassanetch - Gabra,1574,713,Dassanetch,1463,609,Gabra,-1,"Sagawa, Automatic Rifles and Social Order Amongst the Daasanach of Conflict-Ridden East Africa, Nomadic Peoples, Vol. 14, Issue 1, 2010, 101; Houtteman, Yvan (2011) ""Living in the navel of Waag. Ritual traditions among the Daasanech of South West Ethiopia"", Universiteit Gent, Faculteit Letteren & Wijsbegeerte, p. 17",,,,,1,Kokoy,"Kokoy, Eastern Province",Eastern province,,4.08333,36.26667,POINT (36.266670 4.083330),135793,Kenya,501,Africa,1,4,3/1/1997 0:00,3/31/1997 0:00,0,100,0,0,100,100,100
34231,ETH-1989-2-409-1,1989,TRUE,Clear,2,2-409,4928,"Dassanetch - Nyangatom, Toposa",409,5538,"Dassanetch - Nyangatom, Toposa",1574,713,Dassanetch,553002,3806,"Nyangatom, Toposa",-1,"Tornay, ""More chances on the fringe of the state?"", in Tvedt, ed. ""Confilcts in the horn of Africa: Human and ecological consequences of warfare",,,,,5,Dassenech country,Dassenech country,Rift Valley province,Turkana district,4.443028,35.988161,POINT (35.988161 4.443028),135792,Kenya,501,Africa,1,5,1/1/1989 0:00,3/31/1989 0:00,60,0,0,0,60,60,60
34243,ETH-2009-2-117-4,2009,TRUE,Clear,2,2-117,4672,Dassanetch - Turkana,117,5282,Dassanetch - Turkana,1574,713,Dassanetch,1554,693,Turkana,-1,"CONFLICT EARLY WARNING ALERT TURKANA NORTH DISTRICT TURKANA-DASANESH CORRIDOR MARCH 2009, at <http://www.cewarn.org/reports/Alerts/ken/Turkana-Dassenech%20Corridor.pdf>",,,,September 2010 from Kilo Romeo  Celcall no 1002,2,Todonyang police post,"Todonyang Police Post (near ), Turkana district, Rift Valley Province",Rift Valley province,Turkana district,4.53333,35.93333,POINT (35.933330 4.533330),136512,Kenya,501,Africa,1,1,3/8/2009 0:00,3/8/2009 0:00,2,0,0,0,2,2,2
34244,ETH-2004-2-117-1,2004,FALSE,Clear,2,2-117,4672,Dassanetch - Turkana,117,5282,Dassanetch - Turkana,1574,713,Dassanetch,1554,693,Turkana,-1,http://www.cewarn.org/reports/updts/ken/sept-dec04.pdf,,,,,3,Turkana district,"Turkana district, Rift Valley Province",Rift Valley province,Turkana district,3,35.5,POINT (35.500000 3.000000),134352,Kenya,501,Africa,1,4,11/1/2004 0:00,11/30/2004 0:00,0,2,0,0,2,2,2
34245,ETH-2005-2-117-6,2005,TRUE,Clear,2,2-117,4672,Dassanetch - Turkana,117,5282,Dassanetch - Turkana,1574,713,Dassanetch,1554,693,Turkana,-1,"Jun 22, 2005 (The Nation/All Africa Global Media via COMTEX)",,,,"Bernard Muli, the police commander for northwestern Turkana District",2,Todonyang police post,"Todenyang area, Turkana district, Rift Valley Province",Rift Valley province,Turkana district,4.53333,35.93333,POINT (35.933330 4.533330),136512,Kenya,501,Africa,1,1,6/21/2005 0:00,6/21/2005 0:00,0,5,0,0,5,5,5
34246,ETH-2009-2-117-10,2009,TRUE,Clear,2,2-117,4672,Dassanetch - Turkana,117,5282,Dassanetch - Turkana,1574,713,Dassanetch,1554,693,Turkana,-1,"CEWARN Country Updates: January-April 2009 For the Ethiopian Side of the Karamoja Cluster, at http://www.cewarn.org/index.php?option=com_docman&task=cat_view&gid=79&Itemid=87&limitstart=10",,,,,3,Turkana district,"Turkana district, Rift Valley Province",Rift Valley province,Turkana district,3,35.5,POINT (35.500000 3.000000),134352,Kenya,501,Africa,1,1,3/20/2009 0:00,3/20/2009 0:00,1,0,0,0,1,1,1
34248,ETH-2009-2-117-5,2009,TRUE,Clear,2,2-117,4672,Dassanetch - Turkana,117,5282,Dassanetch - Turkana,1574,713,Dassanetch,1554,693,Turkana,-1,"CONFLICT EARLY WARNING ALERT TURKANA NORTH DISTRICT TURKANA-DASANESH CORRIDOR MARCH 2009, at <http://www.cewarn.org/reports/Alerts/ken/Turkana-Dassenech%20Corridor.pdf>",,,,,2,Todonyang police post,"Parar area (between Todonyang Police Post and Todonyang GSU camp), Turkana district, Rift Valley Province",Rift Valley province,Turkana district,4.53333,35.93333,POINT (35.933330 4.533330),136512,Kenya,501,Africa,1,1,3/10/2009 0:00,3/10/2009 0:00,1,4,0,0,5,5,5
34251,ETH-2008-2-117-2,2008,FALSE,Clear,2,2-117,4672,Dassanetch - Turkana,117,5282,Dassanetch - Turkana,1574,713,Dassanetch,1554,693,Turkana,-1,"CONFLICT EARLY WARNING ALERT TURKANA NORTH DISTRICT TURKANA-DASANESH CORRIDOR MARCH 2009, at <http://www.cewarn.org/reports/Alerts/ken/Turkana-Dassenech%20Corridor.pdf>",,,,,1,Todenyang village,"Todenyang, Turkana district, Rift Valley Province",Rift Valley province,Turkana district,4.533333,35.933333,POINT (35.933333 4.533333),136512,Kenya,501,Africa,1,1,11/17/2008 0:00,11/17/2008 0:00,0,3,0,0,3,3,3
34252,ETH-2009-2-117-3,2009,TRUE,Clear,2,2-117,4672,Dassanetch - Turkana,117,5282,Dassanetch - Turkana,1574,713,Dassanetch,1554,693,Turkana,-1,"CONFLICT EARLY WARNING ALERT TURKANA NORTH DISTRICT TURKANA-DASANESH CORRIDOR MARCH 2009, at <http://www.cewarn.org/reports/Alerts/ken/Turkana-Dassenech%20Corridor.pdf>",,,,,2,Todonyang police post,"Kanamukuny sub-location (Todonyang), Turkana district, Rift Valley Province",Rift Valley province,Turkana district,4.53333,35.93333,POINT (35.933330 4.533330),136512,Kenya,501,Africa,1,1,3/2/2009 0:00,3/2/2009 0:00,0,1,0,0,1,1,1
34259,ETH-2009-2-117-2,2009,TRUE,Clear,2,2-117,4672,Dassanetch - Turkana,117,5282,Dassanetch - Turkana,1574,713,Dassanetch,1554,693,Turkana,-1,"CONFLICT EARLY WARNING ALERT TURKANA NORTH DISTRICT TURKANA-DASANESH CORRIDOR MARCH 2009, at <http://www.cewarn.org/reports/Alerts/ken/Turkana-Dassenech%20Corridor.pdf>",,,,,2,Todonyang police post,"Kanamukuny sub-location (Todonyang), Turkana district, Rift Valley Province",Rift Valley province,Turkana district,4.53333,35.93333,POINT (35.933330 4.533330),136512,Kenya,501,Africa,1,1,2/24/2009 0:00,2/24/2009 0:00,0,1,0,0,1,1,1
